site	mod	first_Lh	first_conv	sec_Lh	sec_conv	thi_Lh	thi_conv	final_Lh	max_it
OTRb.tr2_13	ind	-115.894975	-0.677997642175807	NA	NA	NA	NA	-115.894975	7
OTRb.tr2_13	dep	-122.681678	-0.725065208529943	NA	NA	NA	NA	-122.681678	7
OTRb.tr2_145	ind	-124.456379	0.272346764989754	NA	NA	NA	NA	-124.456379	7
OTRb.tr2_145	dep	-129.486104	-0.377265398873661	NA	NA	NA	NA	-129.486104	7
OTRb.tr2_152	ind	-129.570469	1.75909327307452	NA	NA	NA	NA	-129.570469	7
OTRb.tr2_152	dep	-137.386643	-0.276922039892335	NA	NA	NA	NA	-137.386643	7
OTRb.tr2_153	ind	-124.65981	-0.0573330782160493	NA	NA	NA	NA	-124.65981	7
OTRb.tr2_153	dep	-136.347895	-1.55565448752987	NA	NA	NA	NA	-136.347895	7
OTRb.tr2_154	ind	-138.697957	1.42163537377037	NA	NA	NA	NA	-138.697957	7
OTRb.tr2_154	dep	-147.613798	0.31013068518979	NA	NA	NA	NA	-147.613798	7
OTRb.tr2_156	ind	-116.245421	0.286240630035794	NA	NA	NA	NA	-116.245421	7
OTRb.tr2_156	dep	-122.371788	0.328027711579996	NA	NA	NA	NA	-122.371788	7
OTRb.tr2_159	ind	-115.753335	-0.20147664458238	NA	NA	NA	NA	-115.753335	7
OTRb.tr2_159	dep	-121.792619	-0.640626474960026	NA	NA	NA	NA	-121.792619	7
OTRb.tr2_15	ind	-135.433708	-0.401973949103842	NA	NA	NA	NA	-135.433708	7
OTRb.tr2_15	dep	-262.516056	-0.363325642540386	NA	NA	NA	NA	-262.516056	7
OTRb.tr2_162	ind	-110.084627	0.832579841753986	NA	NA	NA	NA	-110.084627	7
OTRb.tr2_162	dep	-115.634818	-0.0277512137670373	NA	NA	NA	NA	-115.634818	7
OTRb.tr2_164	ind	-115.24175	0.439187993479967	NA	NA	NA	NA	-115.24175	7
OTRb.tr2_164	dep	-122.305858	-0.263722243523171	NA	NA	NA	NA	-122.305858	7
OTRb.tr2_166	ind	-132.004392	-0.0230564483542699	NA	NA	NA	NA	-132.004392	7
OTRb.tr2_166	dep	-141.019365	0.816967199967871	NA	NA	NA	NA	-141.019365	7
OTRb.tr2_173	ind	-124.50766	0.336876025501409	NA	NA	NA	NA	-124.50766	7
OTRb.tr2_173	dep	-131.758454	-1.16903970033373	NA	NA	NA	NA	-131.758454	7
OTRb.tr2_176	ind	-137.556977	-0.759282448094674	NA	NA	NA	NA	-137.556977	7
OTRb.tr2_176	dep	-148.30447	-1.7358138321901	NA	NA	NA	NA	-148.30447	7
OTRb.tr2_19	ind	-119.726135	-0.244056553621767	NA	NA	NA	NA	-119.726135	7
OTRb.tr2_19	dep	-128.639995	-0.258529551495872	NA	NA	NA	NA	-128.639995	7
OTRb.tr2_210	ind	-135.044219	-0.594638089246547	NA	NA	NA	NA	-135.044219	7
OTRb.tr2_210	dep	-147.146829	-0.76166094496418	NA	NA	NA	NA	-147.146829	7
OTRb.tr2_221	ind	-120.622169	-0.18572618083665	NA	NA	NA	NA	-120.622169	7
OTRb.tr2_221	dep	-126.616232	0.875791702228161	NA	NA	NA	NA	-126.616232	7
OTRb.tr2_236	ind	-116.12467	-0.621762137107179	NA	NA	NA	NA	-116.12467	7
OTRb.tr2_236	dep	-122.703035	2.2653547754113	-122.032594	-0.0831902162736149	NA	NA	-122.032594	8
OTRb.tr2_23	ind	-115.756635	0.364652146641418	NA	NA	NA	NA	-115.756635	7
OTRb.tr2_23	dep	-121.733823	0.557813963769043	NA	NA	NA	NA	-121.733823	7
OTRb.tr2_241	ind	-110.111769	0.452006143945333	NA	NA	NA	NA	-110.111769	7
OTRb.tr2_241	dep	-117.529912	0.698356126957774	NA	NA	NA	NA	-117.529912	7
OTRb.tr2_247	ind	-121.875778	-0.0906182084162609	NA	NA	NA	NA	-121.875778	7
OTRb.tr2_247	dep	-128.220049	1.27583447653604	NA	NA	NA	NA	-128.220049	7
OTRb.tr2_251	ind	-115.446846	0.104073222810645	NA	NA	NA	NA	-115.446846	7
OTRb.tr2_251	dep	-124.830055	-1.11792423200247	NA	NA	NA	NA	-124.830055	7
OTRb.tr2_252	ind	-126.084792	0.649836554745146	NA	NA	NA	NA	-126.084792	7
OTRb.tr2_252	dep	-137.90765	-1.24597023375781	NA	NA	NA	NA	-137.90765	7
OTRb.tr2_255	ind	-119.858637	-0.919908673229958	NA	NA	NA	NA	-119.858637	7
OTRb.tr2_255	dep	-129.010345	-1.12143831787461	NA	NA	NA	NA	-129.010345	7
OTRb.tr2_258	ind	-133.118248	0.579289418360287	NA	NA	NA	NA	-133.118248	7
OTRb.tr2_258	dep	-143.147088	1.44603234829238	NA	NA	NA	NA	-143.147088	7
OTRb.tr2_25	ind	-127.141442	1.26274626214435	NA	NA	NA	NA	-127.141442	7
OTRb.tr2_25	dep	-134.979372	-0.52269535034845	NA	NA	NA	NA	-134.979372	7
OTRb.tr2_28	ind	-110.382897	-1.4135220752184	NA	NA	NA	NA	-110.382897	7
OTRb.tr2_28	dep	-116.684518	-1.13135385212432	NA	NA	NA	NA	-116.684518	7
OTRb.tr2_304	ind	-115.188009	-1.20590705568336	NA	NA	NA	NA	-115.188009	7
OTRb.tr2_304	dep	-122.108983	0.959337879347127	NA	NA	NA	NA	-122.108983	7
OTRb.tr2_315	ind	-134.920997	0.148015619990234	NA	NA	NA	NA	-134.920997	7
OTRb.tr2_315	dep	-144.025724	-3207.92122089317	-146.253641	-0.54205683311706	NA	NA	-146.253641	8
OTRb.tr2_33	ind	-110.341996	-1.44803413369528	NA	NA	NA	NA	-110.341996	7
OTRb.tr2_33	dep	-116.059969	0.0224519955902581	NA	NA	NA	NA	-116.059969	7
OTRb.tr2_350	ind	-120.30671	-0.887481954708102	NA	NA	NA	NA	-120.30671	7
OTRb.tr2_350	dep	-127.614657	-1.72002701287492	NA	NA	NA	NA	-127.614657	7
OTRb.tr2_351	ind	-124.818724	1.23420371926502	NA	NA	NA	NA	-124.818724	7
OTRb.tr2_351	dep	-134.755089	-0.775537266976138	NA	NA	NA	NA	-134.755089	7
OTRb.tr2_355	ind	-128.590669	-1.11055614640965	NA	NA	NA	NA	-128.590669	7
OTRb.tr2_355	dep	-135.653404	-0.264178282623051	NA	NA	NA	NA	-135.653404	7
OTRb.tr2_357	ind	-128.17932	-0.100087341037141	NA	NA	NA	NA	-128.17932	7
OTRb.tr2_357	dep	-134.689633	-0.724423893225632	NA	NA	NA	NA	-134.689633	7
OTRb.tr2_360	ind	-129.500307	-0.744667271976651	NA	NA	NA	NA	-129.500307	7
OTRb.tr2_360	dep	-141.843493	0.155530064539003	NA	NA	NA	NA	-141.843493	7
OTRb.tr2_361	ind	-127.936988	-1.24075812319602	NA	NA	NA	NA	-127.936988	7
OTRb.tr2_361	dep	-141.621389	-1.70061015516314	NA	NA	NA	NA	-141.621389	7
OTRb.tr2_362	ind	-120.434984	0.134651297641403	NA	NA	NA	NA	-120.434984	7
OTRb.tr2_362	dep	-128.045754	-0.8725154577974	NA	NA	NA	NA	-128.045754	7
OTRb.tr2_363	ind	-128.522831	0.682056377349739	NA	NA	NA	NA	-128.522831	7
OTRb.tr2_363	dep	-135.674662	0.605353044164661	NA	NA	NA	NA	-135.674662	7
OTRb.tr2_364	ind	-115.759258	0.68781938960761	NA	NA	NA	NA	-115.759258	7
OTRb.tr2_364	dep	-122.943333	-0.328902451937586	NA	NA	NA	NA	-122.943333	7
OTRb.tr2_365	ind	-115.747866	0.234903725726322	NA	NA	NA	NA	-115.747866	7
OTRb.tr2_365	dep	-121.886844	-1.15674957015212	NA	NA	NA	NA	-121.886844	7
OTRb.tr2_367	ind	-115.723242	-0.436584548771208	NA	NA	NA	NA	-115.723242	7
OTRb.tr2_367	dep	-123.60869	-0.62584949357826	NA	NA	NA	NA	-123.60869	7
OTRb.tr2_369	ind	-125.843061	0.794856186194256	NA	NA	NA	NA	-125.843061	7
OTRb.tr2_369	dep	-140.516781	-1.32521346010043	NA	NA	NA	NA	-140.516781	7
OTRb.tr2_371	ind	-115.671285	-1.59875772803317	NA	NA	NA	NA	-115.671285	7
OTRb.tr2_371	dep	-123.972921	-0.763705387419154	NA	NA	NA	NA	-123.972921	7
OTRb.tr2_373	ind	-128.674144	1.45277421154552	NA	NA	NA	NA	-128.674144	7
OTRb.tr2_373	dep	-141.252232	0.649617249635593	NA	NA	NA	NA	-141.252232	7
OTRb.tr2_374	ind	-115.816084	1.19275688865676	NA	NA	NA	NA	-115.816084	7
OTRb.tr2_374	dep	-122.349871	0.85109998692584	NA	NA	NA	NA	-122.349871	7
OTRb.tr2_378	ind	-110.020647	-0.121581542607839	NA	NA	NA	NA	-110.020647	7
OTRb.tr2_378	dep	-117.348787	0.157072918213624	NA	NA	NA	NA	-117.348787	7
OTRb.tr2_379	ind	-115.33126	0.273303447226804	NA	NA	NA	NA	-115.33126	7
OTRb.tr2_379	dep	-124.146145	-2.105092202855	-122.50302	0.667261111811314	NA	NA	-122.50302	8
OTRb.tr2_380	ind	-115.643311	0.330321175166549	NA	NA	NA	NA	-115.643311	7
OTRb.tr2_380	dep	-122.76017	0.458533479203252	NA	NA	NA	NA	-122.76017	7
OTRb.tr2_381	ind	-115.141992	-0.774004845662467	NA	NA	NA	NA	-115.141992	7
OTRb.tr2_381	dep	-123.943798	0.463495379979402	NA	NA	NA	NA	-123.943798	7
OTRb.tr2_386	ind	-128.506547	0.768908355358296	NA	NA	NA	NA	-128.506547	7
OTRb.tr2_386	dep	-139.636172	-0.706088746094591	NA	NA	NA	NA	-139.636172	7
OTRb.tr2_387	ind	-127.112187	-0.194915137777718	NA	NA	NA	NA	-127.112187	7
OTRb.tr2_387	dep	-140.01151	-0.990492275165323	NA	NA	NA	NA	-140.01151	7
OTRb.tr2_388	ind	-127.897919	0.550445483657195	NA	NA	NA	NA	-127.897919	7
OTRb.tr2_388	dep	-141.569816	-1.02623793452673	NA	NA	NA	NA	-141.569816	7
OTRb.tr2_389	ind	-115.830337	0.252965547905692	NA	NA	NA	NA	-115.830337	7
OTRb.tr2_389	dep	-122.877317	-0.0949746528134063	NA	NA	NA	NA	-122.877317	7
OTRb.tr2_390	ind	-147.167239	0.912466253684144	NA	NA	NA	NA	-147.167239	7
OTRb.tr2_390	dep	-156.683771	-0.766117569500854	NA	NA	NA	NA	-156.683771	7
OTRb.tr2_391	ind	-127.934967	0.350537684138193	NA	NA	NA	NA	-127.934967	7
OTRb.tr2_391	dep	-136.713246	0.573579478561317	NA	NA	NA	NA	-136.713246	7
OTRb.tr2_49	ind	-115.750578	0.756801731219972	NA	NA	NA	NA	-115.750578	7
OTRb.tr2_49	dep	-122.789596	-0.164880351822697	NA	NA	NA	NA	-122.789596	7
OTRb.tr2_51	ind	-126.250698	-1.78337155456466	NA	NA	NA	NA	-126.250698	7
OTRb.tr2_51	dep	-139.629778	-0.305529904649958	NA	NA	NA	NA	-139.629778	7
OTRb.tr2_62	ind	-134.38269	1.9382022481668	NA	NA	NA	NA	-134.38269	7
OTRb.tr2_62	dep	-142.534852	-1.33860428939285	NA	NA	NA	NA	-142.534852	7
OTRb.tr2_63	ind	-116.16086	-0.821672636404254	NA	NA	NA	NA	-116.16086	7
OTRb.tr2_63	dep	-121.655967	-0.859741595517151	NA	NA	NA	NA	-121.655967	7
OTRb.tr2_66	ind	-115.994868	0.114949639657228	NA	NA	NA	NA	-115.994868	7
OTRb.tr2_66	dep	-123.935999	-0.851495997843408	NA	NA	NA	NA	-123.935999	7
OTRb.tr2_8	ind	-120.001263	2.61327009770058	-120.777312	-0.756466114758684	NA	NA	-120.777312	8
OTRb.tr2_8	dep	-126.974717	1.52205781101816	NA	NA	NA	NA	-126.974717	7
OTRb.tr2_94	ind	-115.61669	-1.24507876293572	NA	NA	NA	NA	-115.61669	7
OTRb.tr2_94	dep	-122.296222	-1.17294496474478	NA	NA	NA	NA	-122.296222	7
OTRb.tr3_114	ind	-115.837412	1.83842875280653	NA	NA	NA	NA	-115.837412	7
OTRb.tr3_114	dep	-122.960471	-0.057071044392901	NA	NA	NA	NA	-122.960471	7
OTRb.tr3_120	ind	-110.062953	0.0636481820655863	NA	NA	NA	NA	-110.062953	7
OTRb.tr3_120	dep	-116.763158	-0.148509776595522	NA	NA	NA	NA	-116.763158	7
OTRb.tr3_121	ind	-115.475841	-0.733981000492315	NA	NA	NA	NA	-115.475841	7
OTRb.tr3_121	dep	-123.26113	-0.76036011202622	NA	NA	NA	NA	-123.26113	7
OTRb.tr3_125	ind	-116.06975	-0.3375089927719	NA	NA	NA	NA	-116.06975	7
OTRb.tr3_125	dep	-121.919506	0.0100250971224806	NA	NA	NA	NA	-121.919506	7
OTRb.tr3_12	ind	-116.018398	-0.787738918610986	NA	NA	NA	NA	-116.018398	7
OTRb.tr3_12	dep	-123.242136	0.0700530570144565	NA	NA	NA	NA	-123.242136	7
OTRb.tr3_130	ind	-115.988271	-0.84061115914491	NA	NA	NA	NA	-115.988271	7
OTRb.tr3_130	dep	-122.74682	-0.818768292768846	NA	NA	NA	NA	-122.74682	7
OTRb.tr3_132	ind	-147.677344	-1.5815693101084	NA	NA	NA	NA	-147.677344	7
OTRb.tr3_132	dep	-171.540157	-0.748355687292147	NA	NA	NA	NA	-171.540157	7
OTRb.tr3_136	ind	-133.672492	0.308260852878618	NA	NA	NA	NA	-133.672492	7
OTRb.tr3_136	dep	-144.220187	-5.88978696002086	-145.111861	1.25403885236038	NA	NA	-145.111861	8
OTRb.tr3_137	ind	-133.825931	-0.738910171075682	NA	NA	NA	NA	-133.825931	7
OTRb.tr3_137	dep	-145.515633	0.530056469410426	NA	NA	NA	NA	-145.515633	7
OTRb.tr3_138	ind	-135.081222	0.812181829629773	NA	NA	NA	NA	-135.081222	7
OTRb.tr3_138	dep	-231.450605	0.329672847083251	NA	NA	NA	NA	-231.450605	7
OTRb.tr3_13	ind	-115.531227	0.432202867029931	NA	NA	NA	NA	-115.531227	7
OTRb.tr3_13	dep	-123.439209	-0.897222084339952	NA	NA	NA	NA	-123.439209	7
OTRb.tr3_15	ind	-135.883667	-0.806837273743539	NA	NA	NA	NA	-135.883667	7
OTRb.tr3_15	dep	-159.178802	-0.840149772677415	NA	NA	NA	NA	-159.178802	7
OTRb.tr3_19	ind	-120.580848	1.8653404271768	NA	NA	NA	NA	-120.580848	7
OTRb.tr3_19	dep	-128.781396	-0.791094143849349	NA	NA	NA	NA	-128.781396	7
OTRb.tr3_23	ind	-115.525673	0.345066430533574	NA	NA	NA	NA	-115.525673	7
OTRb.tr3_23	dep	-122.786409	0.324695635462527	NA	NA	NA	NA	-122.786409	7
OTRb.tr3_25	ind	-126.616748	-0.675241392833688	NA	NA	NA	NA	-126.616748	7
OTRb.tr3_25	dep	-134.831358	-0.553538781055351	NA	NA	NA	NA	-134.831358	7
OTRb.tr3_28	ind	-110.607777	-1.33873022512557	NA	NA	NA	NA	-110.607777	7
OTRb.tr3_28	dep	-117.367283	-1.46859723566127	NA	NA	NA	NA	-117.367283	7
OTRb.tr3_33	ind	-110.724525	1.69923583333047	NA	NA	NA	NA	-110.724525	7
OTRb.tr3_33	dep	-117.646521	-0.711922540190821	NA	NA	NA	NA	-117.646521	7
OTRb.tr3_49	ind	-115.664743	0.751127288437925	NA	NA	NA	NA	-115.664743	7
OTRb.tr3_49	dep	-123.113699	-0.926336120879005	NA	NA	NA	NA	-123.113699	7
OTRb.tr3_51	ind	-126.702561	0.977136256095509	NA	NA	NA	NA	-126.702561	7
OTRb.tr3_51	dep	-139.415184	1.26567654824761	NA	NA	NA	NA	-139.415184	7
OTRb.tr3_62	ind	-135.679511	1.03962413042365	NA	NA	NA	NA	-135.679511	7
OTRb.tr3_62	dep	-145.745284	-0.61336022234013	NA	NA	NA	NA	-145.745284	7
OTRb.tr3_63	ind	-115.453971	0.482848811836953	NA	NA	NA	NA	-115.453971	7
OTRb.tr3_63	dep	-121.131796	-0.972208929334657	NA	NA	NA	NA	-121.131796	7
OTRb.tr3_66	ind	-116.088688	0.451659328039405	NA	NA	NA	NA	-116.088688	7
OTRb.tr3_66	dep	-124.562421	-1.83027714142337	NA	NA	NA	NA	-124.562421	7
OTRb.tr3_8	ind	-120.065517	-0.302846769067408	NA	NA	NA	NA	-120.065517	7
OTRb.tr3_8	dep	-128.326701	-1.50860321608469	NA	NA	NA	NA	-128.326701	7
OTRb.tr3_94	ind	-116.639357	0.173284776580842	NA	NA	NA	NA	-116.639357	7
OTRb.tr3_94	dep	-123.095502	-0.980514857414267	NA	NA	NA	NA	-123.095502	7
VT_100	ind	-115.35669	-0.858667211503997	NA	NA	NA	NA	-115.35669	7
VT_100	dep	-122.473886	-2.03398301846239	-122.969964	0.453973825375689	NA	NA	-122.969964	8
VT_101	ind	-157.742931	1.14908496870536	NA	NA	NA	NA	-157.742931	7
VT_101	dep	-174.649389	0.919600690463754	NA	NA	NA	NA	-174.649389	7
VT_103	ind	-115.843972	-0.208600268778998	NA	NA	NA	NA	-115.843972	7
VT_103	dep	-122.359705	-0.940679428077008	NA	NA	NA	NA	-122.359705	7
VT_104	ind	-132.63178	0.914956857940934	NA	NA	NA	NA	-132.63178	7
VT_104	dep	-146.536348	-0.725414769773567	NA	NA	NA	NA	-146.536348	7
VT_107	ind	-115.441433	-0.949572218734983	NA	NA	NA	NA	-115.441433	7
VT_107	dep	-123.686751	-0.669936090044834	NA	NA	NA	NA	-123.686751	7
VT_112	ind	-135.164548	-0.0577190806219092	NA	NA	NA	NA	-135.164548	7
VT_112	dep	-141.791796	-0.388049805009948	NA	NA	NA	NA	-141.791796	7
VT_114	ind	-132.664276	1.14869584983091	NA	NA	NA	NA	-132.664276	7
VT_114	dep	-138.18462	-0.738825342137177	NA	NA	NA	NA	-138.18462	7
VT_118	ind	-109.634118	0.253962473469544	NA	NA	NA	NA	-109.634118	7
VT_118	dep	-117.775481	0.629754315978069	NA	NA	NA	NA	-117.775481	7
VT_119	ind	-115.113939	0.560814704262767	NA	NA	NA	NA	-115.113939	7
VT_119	dep	-121.660398	-0.742651411319002	NA	NA	NA	NA	-121.660398	7
VT_121	ind	-109.91071	-1.18251660590993	NA	NA	NA	NA	-109.91071	7
VT_121	dep	-115.844412	-0.787193010155047	NA	NA	NA	NA	-115.844412	7
VT_126	ind	-108.700069	0.601223903989522	NA	NA	NA	NA	-108.700069	7
VT_126	dep	-115.313203	-0.795249149381557	NA	NA	NA	NA	-115.313203	7
VT_128	ind	-115.491847	-1.05375807949186	NA	NA	NA	NA	-115.491847	7
VT_128	dep	-121.395073	0.911471315677935	NA	NA	NA	NA	-121.395073	7
VT_129	ind	-126.778262	0.0218723307795512	NA	NA	NA	NA	-126.778262	7
VT_129	dep	-135.888925	1.04614468059999	NA	NA	NA	NA	-135.888925	7
VT_131	ind	-115.575905	-1.68117610274949	NA	NA	NA	NA	-115.575905	7
VT_131	dep	-124.037417	1.10921056838681	NA	NA	NA	NA	-124.037417	7
VT_132	ind	-115.343068	-0.567713870932121	NA	NA	NA	NA	-115.343068	7
VT_132	dep	-123.957166	0.0737783257056012	NA	NA	NA	NA	-123.957166	7
VT_133	ind	-109.986748	1.52016010987782	NA	NA	NA	NA	-109.986748	7
VT_133	dep	-116.012024	0.143472638225168	NA	NA	NA	NA	-116.012024	7
VT_136	ind	-128.353274	-0.0391868823655025	NA	NA	NA	NA	-128.353274	7
VT_136	dep	-135.712144	0.543131803837809	NA	NA	NA	NA	-135.712144	7
VT_140	ind	-115.190832	-0.193826454258754	NA	NA	NA	NA	-115.190832	7
VT_140	dep	-122.797196	-0.777968908422722	NA	NA	NA	NA	-122.797196	7
VT_149	ind	-115.794952	0.456258382852318	NA	NA	NA	NA	-115.794952	7
VT_149	dep	-122.418659	-0.445676675767488	NA	NA	NA	NA	-122.418659	7
VT_151	ind	-120.153258	1.20165415540857	NA	NA	NA	NA	-120.153258	7
VT_151	dep	-128.3497	1.2278608378332	NA	NA	NA	NA	-128.3497	7
VT_32	ind	-115.10339	-0.657725765753166	NA	NA	NA	NA	-115.10339	7
VT_32	dep	-123.634053	1.39677869216187	NA	NA	NA	NA	-123.634053	7
VT_34	ind	-120.464211	-1.62168112350039	NA	NA	NA	NA	-120.464211	7
VT_34	dep	-130.532438	-0.469906267693987	NA	NA	NA	NA	-130.532438	7
VT_46	ind	-116.211467	0.789453540960124	NA	NA	NA	NA	-116.211467	7
VT_46	dep	-121.964063	-0.222981369143734	NA	NA	NA	NA	-121.964063	7
VT_49	ind	-126.80011	1.12340460094783	NA	NA	NA	NA	-126.80011	7
VT_49	dep	-137.713683	0.732506873250413	NA	NA	NA	NA	-137.713683	7
VT_4	ind	-115.544473	-0.885621850496955	NA	NA	NA	NA	-115.544473	7
VT_4	dep	-123.01754	-0.265180736782864	NA	NA	NA	NA	-123.01754	7
VT_51	ind	-116.246705	0.8296663460209	NA	NA	NA	NA	-116.246705	7
VT_51	dep	-122.752916	-0.828384906522281	NA	NA	NA	NA	-122.752916	7
VT_61	ind	-115.349848	-0.802580276612698	NA	NA	NA	NA	-115.349848	7
VT_61	dep	-121.830968	-0.0276492519076122	NA	NA	NA	NA	-121.830968	7
VT_62	ind	-115.732966	0.488905979727032	NA	NA	NA	NA	-115.732966	7
VT_62	dep	-122.337501	1.1907483316995	NA	NA	NA	NA	-122.337501	7
VT_69	ind	-115.922399	1.08504809189218	NA	NA	NA	NA	-115.922399	7
VT_69	dep	-123.362786	0.325874124421652	NA	NA	NA	NA	-123.362786	7
VT_70	ind	-115.637335	0.553628705107579	NA	NA	NA	NA	-115.637335	7
VT_70	dep	-124.063405	0.171556904053379	NA	NA	NA	NA	-124.063405	7
VT_82	ind	-126.444695	-1.18779712545955	NA	NA	NA	NA	-126.444695	7
VT_82	dep	-135.024232	0.762765202518411	NA	NA	NA	NA	-135.024232	7
VT_88	ind	-115.232085	0.253964872999995	NA	NA	NA	NA	-115.232085	7
VT_88	dep	-122.695914	0.815039206639277	NA	NA	NA	NA	-122.695914	7
VT_95	ind	-124.489905	-0.923592396517195	NA	NA	NA	NA	-124.489905	7
VT_95	dep	-133.555342	0.602859618602566	NA	NA	NA	NA	-133.555342	7
VT_98	ind	-138.13238	0.673101264308863	NA	NA	NA	NA	-138.13238	7
VT_98	dep	-150.284966	0.817043550079004	NA	NA	NA	NA	-150.284966	7
VTR1Aa.tr1_11	ind	-115.781739	-0.204744662255905	NA	NA	NA	NA	-115.781739	7
VTR1Aa.tr1_11	dep	-121.365407	-0.689490753715945	NA	NA	NA	NA	-121.365407	7
VTR1Aa.tr1_13	ind	-110.411361	1.99803459997548	-110.573691	-2.34044618256017	-110.135136	0.869419447595972	-110.135136	9
VTR1Aa.tr1_13	dep	-116.444501	1.96859262034407	-117.14654	0.555445663617004	NA	NA	-117.14654	8
VTR1Aa.tr1_15	ind	-126.806935	1.92499015922144	NA	NA	NA	NA	-126.806935	7
VTR1Aa.tr1_15	dep	-136.721464	0.500027238916262	NA	NA	NA	NA	-136.721464	7
VTR1Aa.tr1_162	ind	-115.700594	0.0818658096762442	NA	NA	NA	NA	-115.700594	7
VTR1Aa.tr1_162	dep	-122.348016	-0.907382482512976	NA	NA	NA	NA	-122.348016	7
VTR1Aa.tr1_173	ind	-124.119007	-0.935877241089968	NA	NA	NA	NA	-124.119007	7
VTR1Aa.tr1_173	dep	-132.438492	-1.56512463747207	NA	NA	NA	NA	-132.438492	7
VTR1Aa.tr1_17	ind	-116.110265	0.310972749425879	NA	NA	NA	NA	-116.110265	7
VTR1Aa.tr1_17	dep	-123.847603	0.51467555445465	NA	NA	NA	NA	-123.847603	7
VTR1Aa.tr1_193	ind	-116.516887	2.11753745988795	-115.174876	-1.71970488780175	NA	NA	-115.174876	8
VTR1Aa.tr1_193	dep	-121.612176	-2.61518963470384	-122.998754	-0.144474953461738	NA	NA	-122.998754	8
VTR1Aa.tr1_1	ind	-115.593377	1.12764409182636	NA	NA	NA	NA	-115.593377	7
VTR1Aa.tr1_1	dep	-122.543281	0.937134335598493	NA	NA	NA	NA	-122.543281	7
VTR1Aa.tr1_20	ind	-115.532959	-0.749956610697441	NA	NA	NA	NA	-115.532959	7
VTR1Aa.tr1_20	dep	-122.587789	0.843168561826334	NA	NA	NA	NA	-122.587789	7
VTR1Aa.tr1_210	ind	-119.603415	-0.715339322938093	NA	NA	NA	NA	-119.603415	7
VTR1Aa.tr1_210	dep	-127.580298	-0.0748850766894585	NA	NA	NA	NA	-127.580298	7
VTR1Aa.tr1_235	ind	-134.977399	0.153711090191572	NA	NA	NA	NA	-134.977399	7
VTR1Aa.tr1_235	dep	-141.227295	-0.0228869857332815	NA	NA	NA	NA	-141.227295	7
VTR1Aa.tr1_242	ind	-119.987325	2.21495788346775	-119.98826	-1.67481279576873	NA	NA	-119.98826	8
VTR1Aa.tr1_242	dep	-127.663117	-0.767328225009162	NA	NA	NA	NA	-127.663117	7
VTR1Aa.tr1_245	ind	-175.236786	0.898111660358811	NA	NA	NA	NA	-175.236786	7
VTR1Aa.tr1_245	dep	-186.73257	-0.211044392608428	NA	NA	NA	NA	-186.73257	7
VTR1Aa.tr1_24	ind	-115.479953	-0.793275251010348	NA	NA	NA	NA	-115.479953	7
VTR1Aa.tr1_24	dep	-123.21936	-0.404086222581804	NA	NA	NA	NA	-123.21936	7
VTR1Aa.tr1_250	ind	-115.9351	0.883518703979344	NA	NA	NA	NA	-115.9351	7
VTR1Aa.tr1_250	dep	-122.549362	0.868288872963911	NA	NA	NA	NA	-122.549362	7
VTR1Aa.tr1_257	ind	-115.130729	0.622792591250407	NA	NA	NA	NA	-115.130729	7
VTR1Aa.tr1_257	dep	-122.900427	2.34280803225702	-122.304522	-0.213935027111804	NA	NA	-122.304522	8
VTR1Aa.tr1_258	ind	-115.669718	-0.721235898456357	NA	NA	NA	NA	-115.669718	7
VTR1Aa.tr1_258	dep	-122.744038	-0.329444835872998	NA	NA	NA	NA	-122.744038	7
VTR1Aa.tr1_262	ind	-109.853295	-0.756731482861091	NA	NA	NA	NA	-109.853295	7
VTR1Aa.tr1_262	dep	-116.294479	0.096236086785012	NA	NA	NA	NA	-116.294479	7
VTR1Aa.tr1_26	ind	-115.429106	0.381704424280133	NA	NA	NA	NA	-115.429106	7
VTR1Aa.tr1_26	dep	-122.912725	0.734266503410314	NA	NA	NA	NA	-122.912725	7
VTR1Aa.tr1_27	ind	-116.476437	-1.22365000854606	NA	NA	NA	NA	-116.476437	7
VTR1Aa.tr1_27	dep	-123.022201	-1.11687414088988	NA	NA	NA	NA	-123.022201	7
VTR1Aa.tr1_289	ind	-120.082609	0.0166711491137802	NA	NA	NA	NA	-120.082609	7
VTR1Aa.tr1_289	dep	-127.823753	-0.0523812308278302	NA	NA	NA	NA	-127.823753	7
VTR1Aa.tr1_28	ind	-110.015252	0.277537298391802	NA	NA	NA	NA	-110.015252	7
VTR1Aa.tr1_28	dep	-117.444105	0.82236871609272	NA	NA	NA	NA	-117.444105	7
VTR1Aa.tr1_306	ind	-115.792588	-0.00480824604489676	NA	NA	NA	NA	-115.792588	7
VTR1Aa.tr1_306	dep	-122.148931	0.7240417261487	NA	NA	NA	NA	-122.148931	7
VTR1Aa.tr1_30	ind	-115.125958	0.822748997838265	NA	NA	NA	NA	-115.125958	7
VTR1Aa.tr1_30	dep	-122.505121	-0.953246235166188	NA	NA	NA	NA	-122.505121	7
VTR1Aa.tr1_313	ind	-156.415201	0.499829894127334	NA	NA	NA	NA	-156.415201	7
VTR1Aa.tr1_313	dep	-166.998283	1.0319625798167	NA	NA	NA	NA	-166.998283	7
VTR1Aa.tr1_31	ind	-118.989417	-0.525211750035453	NA	NA	NA	NA	-118.989417	7
