site	mod	first_Lh	first_conv	sec_Lh	sec_conv	thi_Lh	thi_conv	final_Lh	max_it
OTRb.tr2_13	dep	-124.620567	-1.53002043359148	NA	NA	NA	NA	-124.620567	7
OTRb.tr2_145	ind	-128.130075	1.35703795678093	NA	NA	NA	NA	-128.130075	7
OTRb.tr2_145	dep	-133.513077	1.83859961611826	NA	NA	NA	NA	-133.513077	7
OTRb.tr2_152	ind	-133.509241	-1.0540731671932	NA	NA	NA	NA	-133.509241	7
OTRb.tr2_152	dep	-138.482799	0.129391996263821	NA	NA	NA	NA	-138.482799	7
OTRb.tr2_153	ind	-119.362196	0.965201673293348	NA	NA	NA	NA	-119.362196	7
OTRb.tr2_153	dep	-124.260013	-0.566525875332975	NA	NA	NA	NA	-124.260013	7
OTRb.tr2_154	ind	-137.873601	-0.132587065954511	NA	NA	NA	NA	-137.873601	7
OTRb.tr2_154	dep	-146.2734	-0.115085073922422	NA	NA	NA	NA	-146.2734	7
OTRb.tr2_156	ind	-114.906975	-0.123714818799829	NA	NA	NA	NA	-114.906975	7
OTRb.tr2_156	dep	-118.927218	0.25228446966553	NA	NA	NA	NA	-118.927218	7
OTRb.tr2_159	ind	-114.568636	-0.573732150526387	NA	NA	NA	NA	-114.568636	7
OTRb.tr2_159	dep	-120.532423	0.722725646605062	NA	NA	NA	NA	-120.532423	7
OTRb.tr2_15	ind	-137.961409	-1.81715691604271	NA	NA	NA	NA	-137.961409	7
OTRb.tr2_15	dep	-150.450779	0.616458685022229	NA	NA	NA	NA	-150.450779	7
OTRb.tr2_162	ind	-114.781059	0.352280558238934	NA	NA	NA	NA	-114.781059	7
OTRb.tr2_162	dep	-119.712915	-0.444638017074658	NA	NA	NA	NA	-119.712915	7
OTRb.tr2_164	ind	-119.980903	-0.657089515811917	NA	NA	NA	NA	-119.980903	7
OTRb.tr2_164	dep	-125.901568	0.591325072606491	NA	NA	NA	NA	-125.901568	7
OTRb.tr2_166	ind	-136.366549	-0.682125663890509	NA	NA	NA	NA	-136.366549	7
OTRb.tr2_166	dep	-143.645499	1.49100861289649	NA	NA	NA	NA	-143.645499	7
OTRb.tr2_173	ind	-124.359667	-0.819130797126174	NA	NA	NA	NA	-124.359667	7
OTRb.tr2_173	dep	-127.826148	1.34183452106272	NA	NA	NA	NA	-127.826148	7
OTRb.tr2_176	ind	-137.373433	-0.90945548453184	NA	NA	NA	NA	-137.373433	7
OTRb.tr2_176	dep	-147.584698	-0.984864352765808	NA	NA	NA	NA	-147.584698	7
OTRb.tr2_19	ind	-123.960308	0.907759271581516	NA	NA	NA	NA	-123.960308	7
OTRb.tr2_19	dep	-129.342591	-1.99299608582047	-129.891753	-0.164458504307324	NA	NA	-129.891753	8
OTRb.tr2_210	ind	-137.068539	0.585943732451675	NA	NA	NA	NA	-137.068539	7
OTRb.tr2_210	dep	-146.119436	-3.04370830190558	-143.383986	-317.458057850982	-146.313794	-0.866434891626951	-146.313794	9
OTRb.tr2_221	ind	-124.765819	0.182922610914457	NA	NA	NA	NA	-124.765819	7
OTRb.tr2_221	dep	-130.364261	-0.224468821886689	NA	NA	NA	NA	-130.364261	7
OTRb.tr2_236	ind	-114.118243	1.20175407249666	NA	NA	NA	NA	-114.118243	7
OTRb.tr2_236	dep	-119.587917	-0.0327849875387109	NA	NA	NA	NA	-119.587917	7
OTRb.tr2_23	ind	-120.446565	-1.51379695141185	NA	NA	NA	NA	-120.446565	7
OTRb.tr2_23	dep	-125.363879	-0.107133007547049	NA	NA	NA	NA	-125.363879	7
OTRb.tr2_241	ind	-114.897325	0.341069818779996	NA	NA	NA	NA	-114.897325	7
OTRb.tr2_241	dep	-120.501095	-0.0890090720205801	NA	NA	NA	NA	-120.501095	7
OTRb.tr2_247	ind	-126.239765	-2.32118472116063	-126.323613	0.969130970118536	NA	NA	-126.323613	8
OTRb.tr2_247	dep	-131.064191	-0.892127617770553	NA	NA	NA	NA	-131.064191	7
OTRb.tr2_251	ind	-114.767954	0.676068009582821	NA	NA	NA	NA	-114.767954	7
OTRb.tr2_251	dep	-120.003263	0.893959713209232	NA	NA	NA	NA	-120.003263	7
OTRb.tr2_252	ind	-131.01543	0.0787117618775067	NA	NA	NA	NA	-131.01543	7
OTRb.tr2_252	dep	-139.466399	1.7609309940111	NA	NA	NA	NA	-139.466399	7
OTRb.tr2_255	ind	-124.33618	-0.541789370531588	NA	NA	NA	NA	-124.33618	7
OTRb.tr2_255	dep	-128.135329	1.0529423799844	NA	NA	NA	NA	-128.135329	7
OTRb.tr2_258	ind	-119.717892	0.805008865833036	NA	NA	NA	NA	-119.717892	7
OTRb.tr2_258	dep	-124.048763	-0.836998627125325	NA	NA	NA	NA	-124.048763	7
OTRb.tr2_25	ind	-130.959369	-0.329996139578593	NA	NA	NA	NA	-130.959369	7
OTRb.tr2_25	dep	-139.378235	-0.684370230621961	NA	NA	NA	NA	-139.378235	7
OTRb.tr2_28	ind	-114.901707	1.20404707070889	NA	NA	NA	NA	-114.901707	7
OTRb.tr2_28	dep	-119.046719	0.93190106052472	NA	NA	NA	NA	-119.046719	7
OTRb.tr2_304	ind	-120.097276	-0.725766752045458	NA	NA	NA	NA	-120.097276	7
OTRb.tr2_304	dep	-124.62408	-0.670336047499857	NA	NA	NA	NA	-124.62408	7
OTRb.tr2_315	ind	-138.1766	-1.05102834233862	NA	NA	NA	NA	-138.1766	7
OTRb.tr2_315	dep	-224.782844	-0.0675815344886229	NA	NA	NA	NA	-224.782844	7
OTRb.tr2_33	ind	-114.875385	0.439208362935304	NA	NA	NA	NA	-114.875385	7
OTRb.tr2_33	dep	-119.766923	1.15566526140352	NA	NA	NA	NA	-119.766923	7
OTRb.tr2_350	ind	-114.757211	0.915620318784492	NA	NA	NA	NA	-114.757211	7
OTRb.tr2_350	dep	-119.295118	-0.918158371981776	NA	NA	NA	NA	-119.295118	7
OTRb.tr2_351	ind	-120.375087	-0.708130994740804	NA	NA	NA	NA	-120.375087	7
OTRb.tr2_351	dep	-125.092924	0.702931290026309	NA	NA	NA	NA	-125.092924	7
OTRb.tr2_355	ind	-131.739708	-1.41853385024383	NA	NA	NA	NA	-131.739708	7
OTRb.tr2_355	dep	-136.253335	-0.0280293875773483	NA	NA	NA	NA	-136.253335	7
OTRb.tr2_357	ind	-132.192638	1.31715925915975	NA	NA	NA	NA	-132.192638	7
OTRb.tr2_357	dep	-141.274332	1.12464301064947	NA	NA	NA	NA	-141.274332	7
OTRb.tr2_360	ind	-134.968167	-0.632880806920285	NA	NA	NA	NA	-134.968167	7
OTRb.tr2_360	dep	-144.692911	-72.5508653128003	-144.132704	-0.770210361076473	NA	NA	-144.132704	8
OTRb.tr2_361	ind	-132.507734	-0.195359152824658	NA	NA	NA	NA	-132.507734	7
OTRb.tr2_361	dep	-222.864	-0.229363013267237	NA	NA	NA	NA	-222.864	7
OTRb.tr2_362	ind	-124.830094	1.04709154634387	NA	NA	NA	NA	-124.830094	7
OTRb.tr2_362	dep	-128.951325	-0.305500252030347	NA	NA	NA	NA	-128.951325	7
OTRb.tr2_363	ind	-131.684057	0.578673024044906	NA	NA	NA	NA	-131.684057	7
OTRb.tr2_363	dep	-134.436364	1.27714109810943	NA	NA	NA	NA	-134.436364	7
OTRb.tr2_364	ind	-114.739765	1.42454889729459	NA	NA	NA	NA	-114.739765	7
OTRb.tr2_364	dep	-120.60339	-0.617654630097894	NA	NA	NA	NA	-120.60339	7
OTRb.tr2_365	ind	-120.211075	1.31449675843774	NA	NA	NA	NA	-120.211075	7
OTRb.tr2_365	dep	-124.284888	0.809825539467197	NA	NA	NA	NA	-124.284888	7
OTRb.tr2_367	ind	-114.691446	1.19720054847189	NA	NA	NA	NA	-114.691446	7
OTRb.tr2_367	dep	-118.977879	-1.13593888381995	NA	NA	NA	NA	-118.977879	7
OTRb.tr2_369	ind	-124.174899	0.783739866204681	NA	NA	NA	NA	-124.174899	7
OTRb.tr2_369	dep	-129.651003	1.96291590286892	-129.13756	0.675233632812124	NA	NA	-129.13756	8
OTRb.tr2_371	ind	-120.979262	0.35203346859865	NA	NA	NA	NA	-120.979262	7
OTRb.tr2_371	dep	-124.296847	2.07445079999758	-124.968515	-0.792677093289452	NA	NA	-124.968515	8
OTRb.tr2_373	ind	-132.769585	0.856286082545856	NA	NA	NA	NA	-132.769585	7
OTRb.tr2_373	dep	-143.153997	-0.59328366338997	NA	NA	NA	NA	-143.153997	7
OTRb.tr2_374	ind	-120.003285	-1.17866517946335	NA	NA	NA	NA	-120.003285	7
OTRb.tr2_374	dep	-125.335103	-0.240213870536453	NA	NA	NA	NA	-125.335103	7
OTRb.tr2_378	ind	-114.254779	1.30791908706075	NA	NA	NA	NA	-114.254779	7
OTRb.tr2_378	dep	-120.382841	1.22648216466726	NA	NA	NA	NA	-120.382841	7
OTRb.tr2_379	ind	-119.848399	0.662205241934598	NA	NA	NA	NA	-119.848399	7
OTRb.tr2_379	dep	-124.607232	-1.10731081247726	NA	NA	NA	NA	-124.607232	7
OTRb.tr2_380	ind	-119.684004	0.572412402504477	NA	NA	NA	NA	-119.684004	7
OTRb.tr2_380	dep	-125.173279	0.702013423844059	NA	NA	NA	NA	-125.173279	7
OTRb.tr2_381	ind	-120.292382	1.51281652718675	NA	NA	NA	NA	-120.292382	7
OTRb.tr2_381	dep	-124.549413	0.860833609449231	NA	NA	NA	NA	-124.549413	7
OTRb.tr2_386	ind	-119.856209	0.792208869542258	NA	NA	NA	NA	-119.856209	7
OTRb.tr2_386	dep	-124.462352	1.24297722846685	NA	NA	NA	NA	-124.462352	7
OTRb.tr2_387	ind	-120.093852	0.945633101435824	NA	NA	NA	NA	-120.093852	7
OTRb.tr2_387	dep	-125.003848	1.45168610952057	NA	NA	NA	NA	-125.003848	7
OTRb.tr2_388	ind	-119.512576	0.7349273211061	NA	NA	NA	NA	-119.512576	7
OTRb.tr2_388	dep	-124.613904	0.887140149958732	NA	NA	NA	NA	-124.613904	7
OTRb.tr2_389	ind	-115.6038	0.75189735931199	NA	NA	NA	NA	-115.6038	7
OTRb.tr2_389	dep	-121.529187	-0.823782218092907	NA	NA	NA	NA	-121.529187	7
OTRb.tr2_390	ind	-139.934939	-0.609695304115807	NA	NA	NA	NA	-139.934939	7
OTRb.tr2_390	dep	-146.56748	-2.43257675231208	-146.051926	-1.72746341425641	NA	NA	-146.051926	8
OTRb.tr2_391	ind	-120.066013	-2.23536631543984	-119.559141	-0.509326039998961	NA	NA	-119.559141	8
OTRb.tr2_391	dep	-124.636662	0.0094661648868742	NA	NA	NA	NA	-124.636662	7
OTRb.tr2_49	ind	-115.056043	0.305161337809999	NA	NA	NA	NA	-115.056043	7
OTRb.tr2_49	dep	-119.932702	1.34185872952378	NA	NA	NA	NA	-119.932702	7
OTRb.tr2_51	ind	-123.818509	1.31360395636054	NA	NA	NA	NA	-123.818509	7
OTRb.tr2_51	dep	-128.511607	1.28953779633766	NA	NA	NA	NA	-128.511607	7
OTRb.tr2_62	ind	-134.777198	-0.878636587137438	NA	NA	NA	NA	-134.777198	7
OTRb.tr2_62	dep	-143.281591	1.09176802855279	NA	NA	NA	NA	-143.281591	7
OTRb.tr2_63	ind	-119.95431	0.0548379116406428	NA	NA	NA	NA	-119.95431	7
OTRb.tr2_63	dep	-124.92848	-0.951654789903236	NA	NA	NA	NA	-124.92848	7
OTRb.tr2_66	ind	-120.065445	-2.73334949107086	-119.522852	2.41211311257523	-120.222859	-0.0922366027641852	-120.222859	9
OTRb.tr2_66	dep	-124.618532	-0.212826247649936	NA	NA	NA	NA	-124.618532	7
OTRb.tr2_8	ind	-119.86441	-0.519285021592833	NA	NA	NA	NA	-119.86441	7
OTRb.tr2_8	dep	-124.912456	-0.591366694912416	NA	NA	NA	NA	-124.912456	7
OTRb.tr2_94	ind	-119.751661	1.07473326996999	NA	NA	NA	NA	-119.751661	7
OTRb.tr2_94	dep	-124.411747	0.774986444553221	NA	NA	NA	NA	-124.411747	7
OTRb.tr3_114	ind	-114.69532	2.1943976326242	-115.009105	-0.038914563596617	NA	NA	-115.009105	8
OTRb.tr3_114	dep	-119.814546	0.0321245095376326	NA	NA	NA	NA	-119.814546	7
OTRb.tr3_120	ind	-114.907377	-0.67989984260181	NA	NA	NA	NA	-114.907377	7
OTRb.tr3_120	dep	-118.923989	1.11510829093928	NA	NA	NA	NA	-118.923989	7
OTRb.tr3_121	ind	-119.911136	-0.8064792813693	NA	NA	NA	NA	-119.911136	7
OTRb.tr3_121	dep	-124.858978	0.893377422264749	NA	NA	NA	NA	-124.858978	7
OTRb.tr3_125	ind	-119.574215	-0.378661049499643	NA	NA	NA	NA	-119.574215	7
OTRb.tr3_125	dep	-124.388203	-0.28378179471246	NA	NA	NA	NA	-124.388203	7
OTRb.tr3_12	ind	-115.067479	-0.751706060806466	NA	NA	NA	NA	-115.067479	7
OTRb.tr3_12	dep	-120.528608	1.56564008761885	NA	NA	NA	NA	-120.528608	7
OTRb.tr3_130	ind	-120.216716	0.573187362645106	NA	NA	NA	NA	-120.216716	7
OTRb.tr3_130	dep	-124.444933	0.876907553741591	NA	NA	NA	NA	-124.444933	7
OTRb.tr3_132	ind	-147.651395	2.15686534842496	-146.984536	-0.699698055627005	NA	NA	-146.984536	8
OTRb.tr3_132	dep	-159.313261	-1.21115086730873	NA	NA	NA	NA	-159.313261	7
OTRb.tr3_136	ind	-137.285474	-1.74666822792227	NA	NA	NA	NA	-137.285474	7
OTRb.tr3_136	dep	-144.376265	-240.320160502758	-146.046655	-215.456843834367	-144.781483	-0.900063054980928	-144.781483	9
OTRb.tr3_137	ind	-137.224354	0.786800416432049	NA	NA	NA	NA	-137.224354	7
OTRb.tr3_137	dep	-224.788189	1.15476881820312	NA	NA	NA	NA	-224.788189	7
OTRb.tr3_138	ind	-137.503886	-1.50088515004081	NA	NA	NA	NA	-137.503886	7
OTRb.tr3_138	dep	-146.471113	-76.3661249633347	-145.765152	-2.59400033803771	-146.326143	-0.762553446313646	-146.326143	9
OTRb.tr3_13	ind	-120.195558	0.768682593141708	NA	NA	NA	NA	-120.195558	7
OTRb.tr3_13	dep	-124.478407	-0.881097220030259	NA	NA	NA	NA	-124.478407	7
OTRb.tr3_15	ind	-139.768763	-1.41441162926384	NA	NA	NA	NA	-139.768763	7
OTRb.tr3_15	dep	-207.412539	1.07171256216996	NA	NA	NA	NA	-207.412539	7
OTRb.tr3_19	ind	-124.022129	-0.790084694023139	NA	NA	NA	NA	-124.022129	7
OTRb.tr3_19	dep	-128.939687	0.149394658333035	NA	NA	NA	NA	-128.939687	7
OTRb.tr3_23	ind	-119.65898	-0.608846621803507	NA	NA	NA	NA	-119.65898	7
OTRb.tr3_23	dep	-124.828857	-0.277214152000754	NA	NA	NA	NA	-124.828857	7
OTRb.tr3_25	ind	-131.201366	-0.656437309418368	NA	NA	NA	NA	-131.201366	7
OTRb.tr3_25	dep	-138.555878	0.180269556503589	NA	NA	NA	NA	-138.555878	7
OTRb.tr3_28	ind	-114.406787	0.972900543067743	NA	NA	NA	NA	-114.406787	7
OTRb.tr3_28	dep	-119.534845	0.738537524910268	NA	NA	NA	NA	-119.534845	7
OTRb.tr3_33	ind	-115.621213	0.83860751737581	NA	NA	NA	NA	-115.621213	7
OTRb.tr3_33	dep	-119.888846	-0.849030874772352	NA	NA	NA	NA	-119.888846	7
OTRb.tr3_49	ind	-114.257518	-0.7846112358804	NA	NA	NA	NA	-114.257518	7
OTRb.tr3_49	dep	-119.918397	-0.950195803067453	NA	NA	NA	NA	-119.918397	7
OTRb.tr3_51	ind	-123.3782	-0.901379670011731	NA	NA	NA	NA	-123.3782	7
OTRb.tr3_51	dep	-128.746817	1.80693396573238	NA	NA	NA	NA	-128.746817	7
OTRb.tr3_62	ind	-135.253204	-0.800032067310037	NA	NA	NA	NA	-135.253204	7
OTRb.tr3_62	dep	-145.747035	-98.6976369142806	-145.480189	-354.388728682763	-144.436074	-1.10998873995552	-144.436074	9
OTRb.tr3_63	ind	-119.982426	0.985337899967755	NA	NA	NA	NA	-119.982426	7
OTRb.tr3_63	dep	-124.188872	-0.87345331523415	NA	NA	NA	NA	-124.188872	7
OTRb.tr3_66	ind	-119.905069	0.820539605129932	NA	NA	NA	NA	-119.905069	7
OTRb.tr3_66	dep	-124.721143	-0.543012328730295	NA	NA	NA	NA	-124.721143	7
OTRb.tr3_8	ind	-120.204108	0.100650494494604	NA	NA	NA	NA	-120.204108	7
OTRb.tr3_8	dep	-125.50651	1.22458321977998	NA	NA	NA	NA	-125.50651	7
OTRb.tr3_94	ind	-119.330355	0.432236606626631	NA	NA	NA	NA	-119.330355	7
OTRb.tr3_94	dep	-125.335687	1.07801769131486	NA	NA	NA	NA	-125.335687	7
VT_100	ind	-119.390841	0.0203042016041715	NA	NA	NA	NA	-119.390841	7
VT_100	dep	-124.720695	0.56621643565841	NA	NA	NA	NA	-124.720695	7
VT_101	ind	-145.862932	-0.314185478152883	NA	NA	NA	NA	-145.862932	7
VT_101	dep	-155.792391	0.392644572539079	NA	NA	NA	NA	-155.792391	7
VT_103	ind	-119.930281	-0.718483067412231	NA	NA	NA	NA	-119.930281	7
VT_103	dep	-124.649196	-1.03811870099834	NA	NA	NA	NA	-124.649196	7
VT_104	ind	-134.625456	-0.755399432695545	NA	NA	NA	NA	-134.625456	7
VT_104	dep	-140.722886	-0.600735071539867	NA	NA	NA	NA	-140.722886	7
VT_107	ind	-119.89384	-0.699301990393753	NA	NA	NA	NA	-119.89384	7
VT_107	dep	-124.800497	-1.31273375496275	NA	NA	NA	NA	-124.800497	7
VT_112	ind	-136.735863	0.883973767746279	NA	NA	NA	NA	-136.735863	7
VT_112	dep	-146.400984	-876.866854206952	-144.901933	0.601375778086549	NA	NA	-144.901933	8
VT_114	ind	-135.512158	0.670066835542829	NA	NA	NA	NA	-135.512158	7
VT_114	dep	-139.900303	-0.551569712948988	NA	NA	NA	NA	-139.900303	7
VT_118	ind	-114.745209	0.530562865810485	NA	NA	NA	NA	-114.745209	7
VT_118	dep	-119.765694	0.598081055952014	NA	NA	NA	NA	-119.765694	7
VT_119	ind	-113.914964	-0.415283092799998	NA	NA	NA	NA	-113.914964	7
VT_119	dep	-118.756829	-0.753203825117733	NA	NA	NA	NA	-118.756829	7
VT_121	ind	-114.743731	0.801697439914944	NA	NA	NA	NA	-114.743731	7
VT_121	dep	-119.936469	0.953937962165493	NA	NA	NA	NA	-119.936469	7
VT_126	ind	-114.065494	1.0576020302637	NA	NA	NA	NA	-114.065494	7
VT_126	dep	-119.704371	-1.00560378288581	NA	NA	NA	NA	-119.704371	7
VT_128	ind	-119.143768	-0.52984901332211	NA	NA	NA	NA	-119.143768	7
VT_128	dep	-124.266649	1.11258168657742	NA	NA	NA	NA	-124.266649	7
VT_129	ind	-131.208494	-1.23258736083392	NA	NA	NA	NA	-131.208494	7
VT_129	dep	-138.330766	-0.858817729347668	NA	NA	NA	NA	-138.330766	7
VT_131	ind	-114.755848	0.287086483203104	NA	NA	NA	NA	-114.755848	7
VT_131	dep	-119.265356	-0.819563563550228	NA	NA	NA	NA	-119.265356	7
VT_132	ind	-119.665526	0.41111497850615	NA	NA	NA	NA	-119.665526	7
VT_132	dep	-124.465936	-0.871244092394823	NA	NA	NA	NA	-124.465936	7
VT_133	ind	-114.136522	0.795223939998517	NA	NA	NA	NA	-114.136522	7
VT_133	dep	-118.852983	-0.409326129162851	NA	NA	NA	NA	-118.852983	7
VT_136	ind	-128.335615	-1.80402874709363	NA	NA	NA	NA	-128.335615	7
VT_136	dep	-132.076215	0.994854152120397	NA	NA	NA	NA	-132.076215	7
VT_140	ind	-119.318284	1.2688304638485	NA	NA	NA	NA	-119.318284	7
VT_140	dep	-124.499771	-0.668269295149397	NA	NA	NA	NA	-124.499771	7
VT_149	ind	-114.979113	-0.669037051421076	NA	NA	NA	NA	-114.979113	7
VT_149	dep	-120.264154	1.06987707221895	NA	NA	NA	NA	-120.264154	7
VT_151	ind	-119.659241	0.884897071092505	NA	NA	NA	NA	-119.659241	7
VT_151	dep	-124.155671	-0.765814357503158	NA	NA	NA	NA	-124.155671	7
VT_32	ind	-115.643313	-0.0227830541348148	NA	NA	NA	NA	-115.643313	7
VT_32	dep	-120.067624	1.16185260835405	NA	NA	NA	NA	-120.067624	7
VT_34	ind	-119.896758	1.11462044481975	NA	NA	NA	NA	-119.896758	7
VT_34	dep	-124.411029	-1.56326667873903	NA	NA	NA	NA	-124.411029	7
VT_46	ind	-119.860661	0.85879836732807	NA	NA	NA	NA	-119.860661	7
VT_46	dep	-125.105468	1.76948834670912	NA	NA	NA	NA	-125.105468	7
VT_49	ind	-131.165932	1.20379639639814	NA	NA	NA	NA	-131.165932	7
VT_49	dep	-138.328104	1.82826445134412	NA	NA	NA	NA	-138.328104	7
VT_4	ind	-120.021214	-0.957793022381497	NA	NA	NA	NA	-120.021214	7
VT_4	dep	-124.555363	0.438988846830471	NA	NA	NA	NA	-124.555363	7
VT_51	ind	-119.397689	-1.05094663706725	NA	NA	NA	NA	-119.397689	7
VT_51	dep	-124.609931	-0.881740680868496	NA	NA	NA	NA	-124.609931	7
VT_61	ind	-114.539176	-0.841685733445456	NA	NA	NA	NA	-114.539176	7
VT_61	dep	-119.756054	-0.301923848315506	NA	NA	NA	NA	-119.756054	7
VT_62	ind	-120.110013	0.625209446652875	NA	NA	NA	NA	-120.110013	7
VT_62	dep	-124.874933	-0.224808469836658	NA	NA	NA	NA	-124.874933	7
VT_69	ind	-119.768185	-0.67416107072451	NA	NA	NA	NA	-119.768185	7
VT_69	dep	-125.524385	0.370204157224983	NA	NA	NA	NA	-125.524385	7
VT_70	ind	-114.692921	-0.65713048868662	NA	NA	NA	NA	-114.692921	7
VT_70	dep	-120.304032	1.04417512984913	NA	NA	NA	NA	-120.304032	7
VT_82	ind	-130.350344	-0.800465048893069	NA	NA	NA	NA	-130.350344	7
VT_82	dep	-139.56487	1.56795078673984	NA	NA	NA	NA	-139.56487	7
VT_88	ind	-119.741525	-0.0483098010468996	NA	NA	NA	NA	-119.741525	7
VT_88	dep	-124.473287	-0.905688157535695	NA	NA	NA	NA	-124.473287	7
VT_95	ind	-124.045011	1.21024364598389	NA	NA	NA	NA	-124.045011	7
VT_95	dep	-128.910156	0.800591041268013	NA	NA	NA	NA	-128.910156	7
VT_98	ind	-142.208518	-0.809252852991771	NA	NA	NA	NA	-142.208518	7
VT_98	dep	-150.635889	-0.850081255239481	NA	NA	NA	NA	-150.635889	7
VTR1Aa.tr1_11	ind	-119.937677	0.679066510386313	NA	NA	NA	NA	-119.937677	7
VTR1Aa.tr1_11	dep	-125.231889	-0.630020294839128	NA	NA	NA	NA	-125.231889	7
VTR1Aa.tr1_13	ind	-114.165488	0.631226607132896	NA	NA	NA	NA	-114.165488	7
VTR1Aa.tr1_13	dep	-118.917054	-0.487064644930281	NA	NA	NA	NA	-118.917054	7
VTR1Aa.tr1_15	ind	-130.485763	-0.472265064139707	NA	NA	NA	NA	-130.485763	7
VTR1Aa.tr1_15	dep	-141.386222	-2.20880231779392	-138.443167	0.31691750022328	NA	NA	-138.443167	8
VTR1Aa.tr1_162	ind	-119.717549	1.16678580060936	NA	NA	NA	NA	-119.717549	7
VTR1Aa.tr1_162	dep	-124.443197	0.0639043653451749	NA	NA	NA	NA	-124.443197	7
VTR1Aa.tr1_173	ind	-114.900234	-0.699578385814789	NA	NA	NA	NA	-114.900234	7
VTR1Aa.tr1_173	dep	-118.933172	-0.695447579476065	NA	NA	NA	NA	-118.933172	7
VTR1Aa.tr1_17	ind	-115.281903	-0.771820288458362	NA	NA	NA	NA	-115.281903	7
VTR1Aa.tr1_17	dep	-118.797728	-0.994305710302166	NA	NA	NA	NA	-118.797728	7
VTR1Aa.tr1_193	ind	-114.636298	0.0984044604156525	NA	NA	NA	NA	-114.636298	7
VTR1Aa.tr1_193	dep	-120.368092	-0.941518254487775	NA	NA	NA	NA	-120.368092	7
VTR1Aa.tr1_1	ind	-115.080944	-0.758983364647809	NA	NA	NA	NA	-115.080944	7
VTR1Aa.tr1_1	dep	-118.984958	1.46593202920051	NA	NA	NA	NA	-118.984958	7
VTR1Aa.tr1_20	ind	-119.877516	-1.12484096374447	NA	NA	NA	NA	-119.877516	7
VTR1Aa.tr1_20	dep	-125.522898	-0.934859528044517	NA	NA	NA	NA	-125.522898	7
VTR1Aa.tr1_210	ind	-124.354463	-0.9200601751206	NA	NA	NA	NA	-124.354463	7
VTR1Aa.tr1_210	dep	-129.455171	0.919943150756153	NA	NA	NA	NA	-129.455171	7
VTR1Aa.tr1_235	ind	-131.670196	1.15780729276955	NA	NA	NA	NA	-131.670196	7
VTR1Aa.tr1_235	dep	-135.624513	1.62453225622542	NA	NA	NA	NA	-135.624513	7
VTR1Aa.tr1_242	ind	-113.577586	-0.683472933807064	NA	NA	NA	NA	-113.577586	7
VTR1Aa.tr1_242	dep	-118.560247	-0.27857832374425	NA	NA	NA	NA	-118.560247	7
VTR1Aa.tr1_245	ind	-169.740432	-1.42234908367206	NA	NA	NA	NA	-169.740432	7
VTR1Aa.tr1_245	dep	-176.086575	-0.465663044281579	NA	NA	NA	NA	-176.086575	7
VTR1Aa.tr1_24	ind	-114.773853	-0.963320217349069	NA	NA	NA	NA	-114.773853	7
VTR1Aa.tr1_24	dep	-119.719775	0.837758116168095	NA	NA	NA	NA	-119.719775	7
VTR1Aa.tr1_250	ind	-120.256463	1.2862600363465	NA	NA	NA	NA	-120.256463	7
VTR1Aa.tr1_250	dep	-123.945861	-0.708892780371547	NA	NA	NA	NA	-123.945861	7
VTR1Aa.tr1_257	ind	-119.642006	-0.704630343960334	NA	NA	NA	NA	-119.642006	7
VTR1Aa.tr1_257	dep	-125.692427	-0.816698873156386	NA	NA	NA	NA	-125.692427	7
VTR1Aa.tr1_258	ind	-119.651007	0.415165761203523	NA	NA	NA	NA	-119.651007	7
VTR1Aa.tr1_258	dep	-125.067207	-0.933437337540553	NA	NA	NA	NA	-125.067207	7
VTR1Aa.tr1_262	ind	-114.194877	0.0949087339286003	NA	NA	NA	NA	-114.194877	7
VTR1Aa.tr1_262	dep	-119.695709	-0.832211121001895	NA	NA	NA	NA	-119.695709	7
VTR1Aa.tr1_26	ind	-119.759803	-0.828518863140715	NA	NA	NA	NA	-119.759803	7
VTR1Aa.tr1_26	dep	-125.166609	1.0885989788096	NA	NA	NA	NA	-125.166609	7
VTR1Aa.tr1_27	ind	-119.380892	0.867397562775231	NA	NA	NA	NA	-119.380892	7
VTR1Aa.tr1_27	dep	-124.486718	-0.862183638168972	NA	NA	NA	NA	-124.486718	7
VTR1Aa.tr1_289	ind	-124.780146	-0.930860745860641	NA	NA	NA	NA	-124.780146	7
VTR1Aa.tr1_289	dep	-129.024645	0.0440678949611768	NA	NA	NA	NA	-129.024645	7
VTR1Aa.tr1_28	ind	-114.969898	-1.16026112373494	NA	NA	NA	NA	-114.969898	7
VTR1Aa.tr1_28	dep	-119.208254	1.22296901538275	NA	NA	NA	NA	-119.208254	7
VTR1Aa.tr1_306	ind	-119.70738	1.02275180434385	NA	NA	NA	NA	-119.70738	7
VTR1Aa.tr1_306	dep	-124.555973	-0.810559049911734	NA	NA	NA	NA	-124.555973	7
VTR1Aa.tr1_30	ind	-120.036955	0.491758803224411	NA	NA	NA	NA	-120.036955	7
VTR1Aa.tr1_30	dep	-124.421677	-1.28721011981083	NA	NA	NA	NA	-124.421677	7
VTR1Aa.tr1_313	ind	-157.731744	-0.989427500273342	NA	NA	NA	NA	-157.731744	7
VTR1Aa.tr1_313	dep	-162.921078	-0.880642489814969	NA	NA	NA	NA	-162.921078	7
VTR1Aa.tr1_31	ind	-122.889987	1.02246597568301	NA	NA	NA	NA	-122.889987	7
